SIC	YEAR	EMP	PAY	PRODE	PRODH	PRODW	VSHIP	MATCOST	VADD	INVEST	INVENT	ENERGY	CAP	EQUIP	PLANT	PISHIP	PIMAT	PIINV	PIEN	DTFP5	TFP5	DTFP4	TFP4
2397	79	4.9	46.4	4.1	7.8	37	134.2	58.7	76.4	5.5	10.4	1.4	153.2	63.5	89.7	0.681	0.737	0.702	0.888	-0.05507	0.85595	-0.05519	0.85561
2397	80	5.8	68.3	4.8	9.8	51.8	214.5	92.2	124	2.4	16.5	1.6	151.3	63.2	88.1	0.732	0.814	0.774	0.939	0.17196	101655	0.17156	101574
2397	81	5.3	71.9	4.6	8.9	53.8	243.4	103.2	146	6.6	22	1.8	145.9	60	85.9	0.788	0.899	0.847	0.977	0.10584	113005	0.1059	11292
2397	82	7	97.4	5.8	11.2	72.6	303.3	116.4	188.9	7.4	29.7	4.5	145.9	60	85.9	0.867	0.929	0.888	1016	-0.00687	112231	-0.00587	112259
2397	83	6.8	90.4	5.6	10.8	67	268.5	98.6	170.9	3	27.9	3.9	146.8	60.5	86.3	0.879	0.94	0.904	1046	-0.06181	105504	-0.06181	105531
2397	84	6.5	95	5.5	10.5	70.9	291.7	116	181.7	7.6	29.3	3.9	142.7	57.8	84.9	0.898	0.969	0.915	1079	0.04172	109999	0.04148	1.1
2397	85	5.7	90.4	4.8	9.4	67.4	252.8	95.7	159.2	6	26.9	3.5	142.3	59.4	82.9	0.911	0.965	0.923	1087	-0.04645	105006	-0.04634	10502
2397	86	5.3	81.2	4.5	8.8	60.9	254.8	105.8	149.8	5.4	31.7	3.9	140.7	59.1	81.6	0.925	0.967	0.962	1038	-0.01673	103265	-0.01665	103286
2397	87	5.9	98.2	5	9.6	71.3	302	137.6	167	5.9	38.2	3.3	137.2	57.2	80	1	1	1	1	-0.03212	1	-0.03233	1
2397	88	5.7	95.1	4.9	9.1	70.8	284	122.2	166.5	3.3	43	2.5	136.1	57.9	78.2	1102	1047	1036	0.991	-0.06059	0.94121	-0.06057	0.94123
2397	89	6	95.3	5.2	9.5	71.1	314.4	139.3	175.7	4.6	39.8	4.3	132.1	55.3	76.8	1139	1069	1061	1033	0.01774	0.95806	0.01762	0.95796
2397	90	5.9	97	5.1	9.3	72	309.2	135.8	172.9	6.4	41.3	4.2	129.6	54.5	75.1	1155	1091	1092	1071	-0.00075	0.95734	-0.00075	0.95725
2397	91	5.6	93	4.8	9	68.2	293.1	125.7	168.4	8	38.2	4	128.8	54.9	73.9	1184	1107	1114	1.1	-0.02922	0.92977	-0.02923	0.92968
2397	92	5.5	100.2	4.6	8.6	73	311.3	124.6	186	6.7	31.6	5	129.4	56.6	72.8	1202	1116	1123	1103	0.05144	0.97885	0.05141	0.97872
2397	93	5.6	102.6	4.7	8.7	76.9	293.2	114.4	179.4	4.9	34.5	5	128.7	57.4	71.3	1212	1113	1133	1127	-0.03691	0.94338	-0.03691	0.94326
2397	94	5.3	102.5	4.3	8.2	71	344.1	155.1	188.5	3.1	35	4.9	126.5	56.8	69.7	1222	1121	1151	1094	0.03569	0.97766	0.03573	0.97757
2397	95	4.7	95.5	3.9	7.5	61.8	281.1	122	154.4	1.4	30	4.9	123	55.2	67.8	1231	1156	1.17	1058	-0.04018	0.93916	-0.04046	0.9388
2397	96	4.6	95	3.8	7.6	65.4	288.7	132.9	155.2	3.4	30.7	5.9	118.6	52.5	66.1	1256	1168	1.17	1218	-0.02209	0.91864	-0.02208	0.91831
2397	97	0	0	0	0	0	0	0	0	0	0	0	116	50.8	65.2	1249	1168	0	0	0	0	0	
2399	58	17.9	57.8	14.7	27.7	41.3	247.1	146.5	98.1	2.8	35.1	1.1	134.1	58.8	75.3	0.359	0.398	0.264	0.26	0	0.95031	0	0.95273
2399	59	19.6	64.2	16.5	31	46.6	270.3	157.6	114.1	2.7	38.9	1.2	138.6	60	78.6	0.37	0.407	0.267	0.257	0.00705	0.95703	0.00693	0.95935
2399	60	18.2	62.9	15.1	28.6	44.4	261.6	144.4	115.9	2.9	32.6	1.3	141.8	60	81.8	0.373	0.412	0.27	0.267	0.02553	0.98178	0.02515	0.98379
2399	61	18.5	64.2	15.7	30.3	46.6	268.7	149	124	7.4	35.6	1.5	143.6	60.7	82.9	0.372	0.403	0.27	0.26	-0.00535	0.97654	-0.00569	0.9782
2399	62	19.4	71.3	16.6	33.1	52.9	284.5	153.9	135.6	2.8	41	1.6	165.1	74	91.1	0.374	0.409	0.273	0.265	-0.0026	0.97401	-0.00268	0.97558
2399	63	21.4	79.3	17.9	34.4	57	342.3	196.2	145.2	4.5	48.7	1.6	169.8	76.1	93.7	0.375	0.407	0.279	0.265	0.01665	0.99035	0.01734	0.99265
2399	64	22.6	86	18.7	35.8	61.9	390.8	233.2	156.1	4.4	48.5	2	178.3	77.7	100.6	0.378	0.41	0.284	0.262	0.00538	0.9957	0.0052	0.99782
2399	65	25.7	96.7	22	41.7	70.8	432.6	252	183	4.5	54.7	2.4	188.8	85.9	102.9	0.382	0.416	0.289	0.258	0.02221	101807	0.02179	10198
2399	66	28.4	109.5	24.4	47.8	81	477.4	271.1	208	8.1	60.3	2.9	193.4	87.1	106.3	0.387	0.422	0.299	0.26	0.02001	103864	0.01956	103994
2399	67	26.8	114.5	23.3	44.4	86.7	535.1	311.2	224.6	19.6	67.5	3.3	213.4	99.2	114.2	0.394	0.421	0.311	0.249	0.01531	105467	0.01518	105585
2399	68	27.5	128.2	23.9	45.8	97.8	605.3	355.6	254	25.8	78.8	3.8	270	135.7	134.3	0.407	0.438	0.325	0.246	-0.01786	103601	-0.01813	103688
2399	69	30.6	154.3	26.4	48.8	118.2	736.9	414.1	327.1	29.3	93	4.3	342.6	185.6	157	0.417	0.445	0.341	0.248	0.02495	106218	0.02505	106318
2399	70	35.5	184.4	30.8	57.3	138.8	821.2	442	382.8	41.4	108.6	4.8	420.5	243.5	177	0.422	0.447	0.36	0.257	-0.01699	104428	-0.01706	10452
2399	71	36.2	194.3	31.1	58.3	146	901.1	472.3	432.2	51.6	117.1	5.3	509.9	312.8	197.1	0.413	0.455	0.379	0.273	0.0333	107964	0.03334	108064
2399	72	31.4	175.3	27.1	50.1	129.8	724.7	408	315.5	25.9	105.7	4.6	609.2	389.3	219.9	0.433	0.486	0.392	0.29	-0.15446	0.92512	-0.1545	0.92594
2399	73	33.7	212.2	28.7	54.4	157.6	892.7	504.6	396.5	32.7	155.7	6.1	649.8	412.6	237.2	0.469	0.552	0.406	0.309	0.0446	0.96732	0.04395	0.96754
2399	74	33.7	226.1	28.3	50.5	163.6	991.7	553	445.6	20.5	157.9	8.3	696	450.3	245.7	0.566	0.631	0.449	0.388	-0.06469	0.90673	-0.06535	0.90633
2399	75	29.5	220.5	25.1	44.3	159.3	1032.6	557.2	479.4	24.1	152.4	9.5	689.4	436.7	252.7	0.601	0.607	0.516	0.434	-0.00949	0.89816	-0.00938	0.89786
2399	76	29.7	241	25.1	44.6	171.2	1117.1	592.5	533	18.9	160.6	10.2	695.2	438.2	257	0.631	0.667	0.55	0.493	0.04159	0.9363	0.04167	0.93607
2399	77	30.8	261.4	25.7	46.5	185.2	1148.4	628.2	525.9	19	164.8	10.4	695	435.4	259.6	0.679	0.7	0.596	0.58	-0.06472	0.87762	-0.06432	0.87775
2399	78	30.4	260.6	25.9	45.9	190	1086.9	566.5	522	36.6	187	10.8	688.3	423.2	265.1	0.701	0.722	0.642	0.676	-0.00251	0.87543	-0.00253	0.87553
2399	79	27.3	258.1	22.6	40.3	175.3	1219.5	653.2	579.7	20.6	189.7	11.9	694.4	423.3	271.1	0.746	0.766	0.702	0.8	0.02455	0.89718	0.02457	0.89731
2399	80	26.1	265	21.7	38.7	180.6	1204.9	642	566.8	25.7	196.9	12.5	671.8	404	267.8	0.805	0.839	0.774	0.903	-0.01154	0.88689	-0.01152	0.88703
2399	81	24.7	279.6	20.3	36.9	190	1232.8	688.9	561.1	30.3	190.6	14.4	660.1	394.3	265.8	0.883	0.922	0.847	0.974	-0.04536	0.84756	-0.04529	0.84775
2399	82	25.1	290.7	20.5	36.8	197.7	1475.9	841.7	629.9	23.5	216.9	17.1	649.3	381.7	267.6	0.935	0.943	0.888	1038	0.0235	0.86771	0.02344	0.86786
2399	83	26	327.3	21.4	39.7	217.7	1747.5	986.7	763.2	80.7	233.7	19.9	633.5	364.5	269	0.936	0.95	0.904	1068	0.078	0.93811	0.07797	0.93823
2399	84	26.6	353.2	22.3	41	245.9	2147.9	1288.2	876.8	55	272.7	22.2	684.9	398.7	286.2	0.94	0.98	0.915	1.1	0.04617	0.98243	0.04598	0.98238
2399	85	25.4	370.5	21.1	40.6	259.9	2265.7	1331.1	934.7	62.5	290.3	22.8	698.9	411.7	287.2	0.957	0.981	0.923	1102	0.01285	0.99514	0.01285	0.99508
2399	86	25.7	379.8	21.3	40.3	260.4	2152	1242	921.2	39.4	308	23	718.2	429.4	288.8	0.988	0.978	0.962	1035	-0.052	0.94472	-0.05188	0.94478
2399	87	30.5	430.2	25	46.7	290.1	2442.1	1346.8	1097.2	33.1	331	20	702.2	415.8	286.4	1	1	1	1	0.05686	1	0.05681	1
2399	88	29.6	437.4	23.9	43.7	299.9	2393.8	1325.4	1062.3	28.4	334.7	19.4	692.7	408.1	284.6	1	1.05	1036	0.99	0.02555	102588	0.02554	102587
2399	89	31.6	493.1	25.5	47.4	332.8	2779.7	1468.3	1300	51.8	324.9	23.3	676.8	392.4	284.4	0.998	1081	1062	1029	0.10447	113885	0.10443	11388
2399	90	31.1	513.9	25.4	48.5	353.8	2910.3	1548.3	1376.6	61.1	349.4	24.9	684.9	398.7	286.2	1042	1112	1093	1063	-0.01279	112437	-0.0128	112431
2399	91	31.9	564.1	25.9	50.1	382.3	3037.4	1629.7	1412.2	57.8	371.9	25.9	700.2	412.7	287.5	1054	1125	1115	1103	-0.00313	112085	-0.00312	112081
2399	92	34.3	606.7	27.2	52.6	398	3195	1786.3	1408.4	59.4	410.8	30.1	710.1	421.8	288.3	1063	1.13	1124	1111	-0.02609	109199	-0.0261	109194
2399	93	33.5	618.5	26.9	51	410.9	3431.8	1963.5	1498.3	74.7	429.8	30.4	721.1	431.8	289.3	1063	1.13	1136	1137	0.02253	111687	0.02253	111683
2399	94	38.5	725.7	30.9	58.9	486.1	4055.9	2208.6	1868.9	84.5	493	33.4	745.6	454.5	291.1	1066	1136	1156	1119	0.06711	11944	0.06711	119435
2399	95	39.1	770.4	31.5	58.8	494	4257.5	2335.4	1929.1	105.1	513.9	41.8	777	477.1	299.9	1084	1175	1178	1112	0.00868	120481	0.00862	120469
2399	96	40.9	807.3	32.8	61.9	516.3	4474.6	2336.6	2165.8	110.8	512.2	44.6	826.1	521.4	304.7	1113	1186	1174	1194	0.00056	120549	0.00056	120537
2399	97	0	0	0	0	0	0	0	0	0	0	0	876.5	571.7	304.8	1.11	1186	0	0	0	0	0	
2411	58	71.7	228	62.6	108.9	195.8	868.3	475.6	390.4	68.4	116	18.7	2582.1	984.3	1597.8	0.227	0.289	0.265	0.246	0	0.97525	0	0.97507
2411	59	75.8	250.5	69	124	225.3	982.7	523.5	442	71.4	93	21.5	2663	1078.6	1584.4	0.244	0.294	0.269	0.239	-0.0172	0.95862	-0.01762	0.95804
2411	60	73.1	247.6	66.9	120.2	220.8	978.6	537.7	439.3	80.2	88.6	24.4	2773.9	1192.2	1581.7	0.238	0.296	0.272	0.236	0.01178	0.96998	0.01107	0.9687
2411	61	71.4	247.2	64.7	119.2	218.9	979.2	525.8	449	59.6	89	27.2	2830	1252.1	1577.9	0.231	0.298	0.272	0.237	0.04285	101244	0.04189	101014
2411	62	69.3	249.4	63.4	117.6	222.7	992.6	529.7	463	59.1	84.8	30	2854	1288	1566	0.237	0.303	0.274	0.232	-0.0012	101123	-0.00232	10078
2411	63	73.1	281.8	65.8	122.5	254.1	1154.7	630.2	520.5	95.6	99.6	34	3007.7	1398.2	1609.5	0.242	0.304	0.276	0.238	0.0121	102354	0.01276	102075
2411	64	70.7	297.8	63.4	120.1	265.3	1240.1	709	556.5	76.5	90.7	35.7	3081.6	1476.6	1605	0.249	0.308	0.28	0.233	-0.01656	100673	-0.01623	100431
2411	65	73.7	301.3	67.7	125.4	281.8	1297.8	652.2	619.7	118.3	94.5	37.3	3286.8	1650.4	1636.4	0.253	0.317	0.284	0.233	0.07166	108152	0.06999	107712
2411	66	72.5	310.3	66.9	126.1	282.7	1361.8	699.2	655.9	118.6	92.9	39.1	3460.2	1820.1	1640.1	0.268	0.333	0.291	0.237	-0.03311	10463	-0.03323	104191
2411	67	70.6	338.8	67.5	125.9	306.8	1476.3	780.4	695.1	101.5	102.2	40.8	3581.5	1924.3	1657.2	0.272	0.337	0.302	0.243	0.01803	106533	0.019	10619
2411	68	69.9	373.3	66.2	122.2	335.2	1688.6	935.4	791.5	102.9	155.9	42.6	3665.5	2002.9	1662.6	0.304	0.35	0.314	0.242	-0.05884	100446	-0.0577	100236
2411	69	73.8	403.4	68.8	125.8	356.6	1859.4	1015	854.2	131.3	180.3	44.4	3809.2	2126.9	1682.3	0.342	0.366	0.327	0.247	-0.06369	0.94248	-0.0635	0.94069
2411	70	76.1	406.2	71.1	125.3	358.1	1819.2	933.8	893.9	88.1	165.1	46.3	3802.5	2136.1	1666.4	0.298	0.376	0.345	0.252	0.17722	112522	0.17551	112116
2411	71	68.3	403.6	64.3	112.7	364.4	1814.1	954.6	857.4	157.2	152.5	48.2	3948.9	2255	1693.9	0.368	0.4	0.364	0.26	-0.17567	0.94394	-0.17637	0.93987
2411	72	80	523.9	74.5	129.6	456.1	2529.5	1368.7	1163.4	157	195.7	47.5	4078	2353.3	1724.7	0.433	0.429	0.37	0.269	-0.03213	0.91409	-0.02759	0.9143
2411	73	85.9	602.8	80.1	139.4	521.8	3332.8	1782.3	1607.8	154.3	261.8	55.1	4169.6	2435.4	1734.2	0.556	0.492	0.381	0.311	-0.06351	0.85785	-0.06216	0.8592
2411	74	75.5	675.2	70.4	120.6	585.9	3730	1944.9	1835.9	277.1	281.5	83.3	4495.4	2703.6	1791.8	0.562	0.558	0.42	0.574	0.12542	0.97247	0.12616	0.97473
2411	75	67.2	664.1	62.4	100.2	566.2	3787.1	2064.1	1713.1	378.2	319.4	87.7	4892.5	3122.7	1769.8	0.522	0.586	0.488	0.616	0.08893	106292	0.0889	106536
2411	76	71.5	797.7	65.4	109.9	676.7	4460.8	2366.6	2172.9	307.5	388.9	106.1	5120.8	3349.2	1771.6	0.633	0.643	0.526	0.662	-0.08604	0.97528	-0.08597	0.97759
2411	77	83.3	1009	74.5	127.7	840.1	6230.1	3826.7	2418.7	386.5	555.8	85.6	5420.1	3583.1	1837	0.751	0.705	0.574	0.709	-0.10488	0.87817	-0.10529	0.87989
2411	78	87.2	1125.7	76.5	135.5	923.9	6914.8	4277	2631.6	431.2	642.4	95.7	5696.9	3828.9	1868	0.876	0.796	0.622	0.777	-0.06791	0.82052	-0.06791	0.82212
2411	79	90.4	1146.1	80.4	145	948.8	7599.9	4522.5	3157.2	555.9	725.2	111.7	6065.6	4175.3	1890.3	0.963	0.886	0.681	1043	0.00929	0.82817	0.0092	0.82972
2411	80	96.5	1233	82.9	149.3	987.1	8408.1	5328.9	3131.1	451.2	833.8	140.3	6200.5	4270.8	1929.7	0.885	0.89	0.755	1.33	0.07093	0.88905	0.07024	0.8901
2411	81	85.8	1199.9	74	135.5	956.1	8117.5	5465.3	2606.4	380.8	729.9	186.8	6149	4229.7	1919.3	0.883	0.906	0.832	1561	-0.02143	0.8702	-0.02051	0.87203
2411	82	80.9	1207.9	69	121.3	1003.7	8274	5630.2	2501.9	251.5	747.2	123.1	5907.5	4028.4	1879.1	0.845	0.894	0.872	1594	0.05805	0.92221	0.054	0.92041
2411	83	83.5	1310.8	73	129.2	1103	8731	5916.6	2780.9	237	810.6	114.7	5638.6	3757.3	1881.3	0.959	0.968	0.891	1445	-0.04952	0.87765	-0.04921	0.87622
2411	84	84.7	1362.5	72.1	131.5	1113.9	8987.9	5993.2	2939.3	328.2	741.2	134.8	5440	3581.8	1858.2	0.949	0.967	0.906	1.45	0.0289	0.90339	0.02958	0.90253
2411	85	76.3	1259.5	65.2	116.1	1033.2	8518	5524.9	2944	356	700.2	124	5271.9	3436.7	1835.2	0.939	0.966	0.917	1372	0.03423	0.93485	0.03448	0.93419
2411	86	72.3	1250	60.6	112.2	1022.3	8235.7	5306.5	2892.3	341.3	617.2	111.6	5076.9	3294.7	1782.2	0.932	0.953	0.963	0.911	0.00088	0.93567	0.00154	0.93563
2411	87	85.8	1517.6	72.2	131.4	1200.7	10938.2	6853.1	4082.5	349.3	589.2	125.3	4898.5	3159.4	1739.1	1	1	1	1	0.06649	1	0.06654	1
2411	88	86.9	1591.4	73	136.5	1240.2	11663.8	7350.6	4324	221.5	631.4	166	4793.6	3095.1	1698.5	1115	1084	1041	0.904	-0.03718	0.96351	-0.03767	0.96303
2411	89	81.7	1595.6	68	132.4	1257.7	12017.4	7576.3	4512.6	353.9	744.1	168.1	4550.7	2882.4	1668.3	1223	1165	1073	1036	-0.02056	0.9439	-0.02036	0.94362
2411	90	83.4	1647.3	68.9	134.4	1283.4	12229	7930.4	4313.2	405.9	764.1	208.4	4465.2	2831.3	1633.9	1295	1221	1112	1258	-0.03783	0.90886	-0.03785	0.90857
2411	91	78.1	1560.6	65.4	126	1235.4	11434.3	7280.2	4097.4	292.9	648.4	211.8	4437.5	2835.5	1602	1303	1.22	1149	1.14	-0.00672	0.90277	-0.0068	0.90241
2411	92	83.6	1693.1	69.4	131.2	1306.9	13844.5	8763.3	5119.3	375.5	493.9	175	4299.2	2730.9	1568.3	1435	1304	1176	1088	0.01908	0.92016	0.01957	0.92024
2411	93	86.2	1774.9	71.6	138.9	1370.1	15976.4	10121.3	5904.4	366	594.9	211.4	4250.1	2722.1	1528	1751	1483	1.2	1073	-0.06786	0.85979	-0.06858	0.85925
2411	94	87	1817.5	71.7	142	1417	16488.2	10591.7	5887	471.7	564.2	220	4195.2	2701.1	1494.1	1802	1521	1232	1016	-0.00936	0.85178	-0.09807	0.85086
2411	95	84.8	1870.3	69.9	138.5	1456.5	16465.2	10514	6009.8	588.7	582.3	233	4237.1	2770.6	1466.5	1815	1541	1269	1035	0.00528	0.85629	0.00487	0.85502
2411	96	83	1856	68.3	134.1	1442.4	15411.1	9660.5	5775.3	539.4	577.8	228.9	4374.4	2935.8	1438.6	1733	1511	1287	1235	0.01583	0.86995	0.01651	0.86925
2411	97	0	0	0	0	0	0	0	0	0	0	0	4458.3	3045	1413.3	1792	1543	0	0	0	0	0	
2421	58	245.9	770.9	215.9	407.4	656.2	2917.3	1711.7	1195.8	129.4	552.4	60	7205	4250.6	2954.4	0.253	0.242	0.264	0.191	0	0.79533	0	0.79641
2421	59	252.2	855.4	231.9	442.1	737.9	3371.4	1928.7	1505.7	129.8	575.4	61.9	7134.8	4086.7	3048.1	0.274	0.256	0.266	0.188	0.02619	0.81643	0.02629	0.81762
2421	60	240.6	831.2	220.4	432.5	714.8	3052.5	1801.2	1327.8	156.5	588.1	63.8	7096.4	3965.7	3130.7	0.261	0.251	0.269	0.195	-0.0162	0.80331	-0.01648	0.80425
2421	61	214.3	762.3	196.6	380.7	653	2830.5	1643.3	1231.5	107.3	555	65.7	6868.1	3672	3196.1	0.247	0.246	0.268	0.189	0.06187	0.85458	0.06097	0.85482
2421	62	209.8	775.8	193.1	378.1	667.4	2953.5	1692.6	1329.2	129	560.5	67.6	6798.3	3528.4	3269.9	0.253	0.251	0.271	0.192	0.01848	0.87052	0.01845	0.87074
2421	63	207.4	811.6	186.6	364.3	701.7	3156.3	1779.3	1376.1	172.5	558.6	86.4	6880.1	3410.4	3469.7	0.258	0.255	0.274	0.192	0.02764	0.89491	0.02586	0.89355
2421	64	199	902.2	177.8	354.2	730.2	3338.1	1827.2	1516.8	152.2	565	83.2	6981.4	3395.3	3586.1	0.262	0.259	0.278	0.19	0.03687	0.92853	0.03724	0.92745
2421	65	201.6	876.9	181.5	358.7	736.5	3351.4	1872.2	1458.2	172.8	508.5	79.9	7102.6	3429.8	3672.8	0.262	0.263	0.283	0.188	-0.00478	0.9241	-0.0044	0.92338
2421	66	195	871.5	176	346.7	742.9	3390.8	1866.3	1555.7	163.5	513.1	76.4	7178.5	3437.7	3740.8	0.277	0.276	0.29	0.189	-0.00773	0.91698	-0.00775	0.91626
2421	67	180.5	884.6	164.7	322.7	754.8	3506.4	1948.4	1556.4	130	516.5	72.7	7117.5	3365.1	3752.4	0.28	0.28	0.301	0.183	0.03051	0.94539	0.03103	0.94514
2421	68	175.8	940.3	159.4	316.2	801.5	4065.7	2163.4	1914.2	173.6	540.4	68.9	7198.4	3444.9	3753.5	0.331	0.309	0.314	0.181	-0.02281	0.92407	-0.02221	0.92437
2421	69	177.7	1011.5	160.7	316.6	857.4	4411.1	2429	2025.3	210.5	648.8	64.9	7347.8	3562.1	3785.7	0.371	0.339	0.327	0.182	-0.0524	0.87689	-0.05125	0.87819
2421	70	173.8	1032.8	155.1	306	868.7	3967.2	2224.6	1762.2	189.1	636.3	60.8	7407	3606.5	3800.5	0.317	0.311	0.345	0.188	0.05284	0.92447	0.05398	0.9269
2421	71	169.7	1103.2	152.8	301.9	929.9	4764.6	2562.3	2193.6	232.2	670.1	56.5	7538.6	3719.3	3819.3	0.385	0.367	0.365	0.2	0.0041	0.92827	0.00525	0.93177
2421	72	166.6	1274.4	149.5	302.2	1070	6484.5	3581.3	2906.8	307.1	752	112.2	7829	3956.3	3872.7	0.456	0.416	0.372	0.212	0.02073	0.94771	0.01508	0.94594
2421	73	173.7	1400.7	155.7	314.4	1174	7863.4	4167.2	3773.7	374.7	881.2	124.5	8288.5	4340.8	3947.7	0.586	0.527	0.384	0.228	-0.03296	0.91699	-0.03528	0.91314
2421	74	186	1499.2	166.3	328.5	1246.6	7365.2	4186.9	3336.1	547.1	1029.6	160.1	8976.6	4920.5	4056.1	0.587	0.543	0.424	0.304	-0.08411	0.84301	-0.08389	0.83966
2421	75	159.7	1427.4	142.3	281.2	1186	6634.8	3943.8	2651.8	434.3	1032.8	184.3	9292.2	5190.1	4102.1	0.548	0.516	0.49	0.383	-0.00752	0.8367	-0.00635	0.83435
2421	76	169.1	1687.7	150.7	301.6	1414.7	8744.2	5126.4	3753.7	456.4	1257.1	208.6	9514.7	5379.8	4134.9	0.642	0.617	0.525	0.443	0.04872	0.87847	0.04978	0.87693
2421	77	175.2	1943	155.8	315.6	1622.7	10866.7	6499.2	4452.8	535.8	1420.6	224.7	9860.1	5697.9	4162.2	0.769	0.726	0.572	0.522	-0.02545	0.8564	-0.02394	0.85618
2421	78	173.2	2135.7	153.3	304.8	1766.1	12513.3	7345.4	5282.4	651.6	1588.1	262.9	10118.5	5937.8	4180.7	0.899	0.834	0.621	0.592	-0.00675	0.85064	-0.00717	0.85007
2421	79	185.8	2435.3	163.5	331.9	2013.6	13991.6	8383.1	5774.5	734.6	1934	304.1	10424.9	6232.4	4192.5	0.992	0.922	0.68	0.696	-0.02858	0.82667	-0.02819	0.82644
2421	80	175.4	2344	151.8	296.8	1888.9	12604.9	7898.7	4647.4	758.3	1893.5	339.6	10603.7	6416.5	4187.2	0.905	0.886	0.753	0.852	0.0102	0.83514	0.0105	0.83517
2421	81	161.1	2297.2	139.6	272.7	1855.5	11836.3	7739.4	4114.7	619.6	1862.9	356.5	10506.2	6303.8	4202.4	0.905	0.902	0.83	0.951	-0.02043	0.81825	-0.02044	0.81827
2421	82	131.9	2020.2	113.9	215.5	1651.7	10065.2	6674.2	3237.5	414.8	1734.1	331.1	10123.6	5975.6	4148	0.865	0.876	0.871	1082	0.01139	0.82762	0.01105	0.82736
2421	83	142.8	2333.6	125	244.9	1925.4	12663.9	8184.3	4619.5	370.2	1976.9	373.4	9645.3	5593.6	4051.7	0.995	0.972	0.89	1079	0.01166	0.83732	0.01177	0.83716
2421	84	142.7	2419.9	125.3	245.2	1981.9	13118.2	8369	4765.8	558.4	1906.2	389	9339.6	5309.7	4029.9	0.962	0.965	0.905	1112	0.05622	0.88575	0.05615	0.88551
2421	85	136.3	2411.6	119.9	238.3	1958.2	12973.9	8334.4	4665	443.8	1945.3	410.2	8942.1	5027.2	3914.9	0.941	0.958	0.918	1114	0.02272	0.9061	0.02293	0.90605
2421	86	141.1	2547.3	123.8	247.7	2088.3	14953.3	9247	5774.8	440.6	2108.7	432.1	8535.1	4728.4	3806.7	0.943	0.945	0.963	0.997	0.06716	0.96904	0.0673	0.96912
2421	87	148.3	2823.5	129.1	272.7	2304.8	17357.1	10636	6758.1	512.2	2215.8	425.1	8206.3	4496.6	3709.7	1	1	1	1	0.03145	1	0.03136	1
2421	88	152	3007.9	131.7	278.5	2436.3	18260.4	11361.4	7031.5	581.3	2450.9	451.9	7993.6	4376.5	3617.1	1033	1082	1041	0.978	0.02756	102794	0.02743	102781
2421	89	143.7	2936.9	125.5	265.3	2371.1	18479.1	11701.8	6918.8	573.3	2466.3	448.7	7858	4279.8	3578.2	1079	1163	1073	1037	0.00839	103661	0.00846	103654
2421	90	138.9	2913.1	124.5	258.9	2388.9	17923	11877.3	6184.3	522.1	2678.2	443.5	7722.5	4236.8	3485.7	1064	1215	1112	1106	0.01554	105284	0.01567	105292
2421	91	129.5	2746.6	116.1	241	2247.4	17485	11603.7	5865.9	464.3	2570.6	438.6	7544.2	4155.8	3388.4	1077	1221	1147	1122	-0.00256	105015	-0.00257	105021
2421	92	138.1	3045.5	118	249.1	2399.3	21065.9	13311.1	7783.6	457.1	2595.3	491.6	7318.1	4038.7	3279.4	1238	1324	1172	1122	0.00084	105103	0.00065	105089
2421	93	141.6	3288.6	122.4	265	2605.5	24459.8	15937.7	8878.5	548.3	3381.7	530.6	7098	3904.4	3193.6	1545	1551	1196	1136	-0.0847	0.96567	-0.08497	0.96529
2421	94	142.4	3409.2	122.3	268.3	2676.1	26963.9	17547.3	9488.6	694.1	3503.6	550.1	6973.6	3856.7	3116.9	1.58	1.59	1227	1117	0.02975	0.99484	0.02991	0.9946
2421	95	143	3448.3	121.7	262.1	2684	25776.4	17297.8	8698.4	852.3	3749.8	544.5	6981.9	3917.3	3064.6	1476	1592	1264	1129	0.03378	102901	0.03383	102882
2421	96	138	3465.1	117.9	256.4	2693.5	26740.3	17704.2	9034.9	999.9	3573.2	546.7	7120.4	4081	3039.4	1477	1549	1281	1197	0.00149	103055	0.00229	103118
2421	97	0	0	0	0	0	0	0	0	0	0	0	7382.2	4367.2	3015	1576	1596	0	0	0	0	0	
2426	58	28	86.1	24.7	49.5	68.3	298	168.7	128.8	8.1	56.4	3.4	454.4	260.6	193.8	0.261	0.251	0.264	0.267	0	0.79	0	0.79178
2426	59	31.4	97.5	27.2	57.2	79.1	363.8	204.8	163.9	9.8	60.7	3.4	450.1	250.9	199.2	0.282	0.264	0.266	0.262	-0.00289	0.78771	-0.00293	0.78947
2426	60	30.5	94.8	26.5	54.4	76.5	344.7	193	152.5	6.4	61	3.5	454.4	247.6	206.8	0.283	0.258	0.269	0.272	-0.0251	0.76819	-0.02509	0.7699
2426	61	28.1	88.5	24	48.4	69.8	316.7	172.2	143.3	5.4	54.9	3.5	426.6	221.4	205.2	0.269	0.252	0.268	0.261	0.05115	0.8085	0.05121	0.81036
2426	62	29	97.1	25	51.8	77.8	345.4	195.4	151.5	5.8	60.4	3.6	417.8	210.3	207.5	0.268	0.256	0.271	0.267	0.01887	0.8239	0.01883	0.82576
2426	63	31	111.3	27.9	57.7	91.3	387.1	209.8	176.7	7.7	68.3	4.5	415.4	199.1	216.3	0.277	0.26	0.274	0.267	0.03986	0.85741	0.03992	0.85939
